gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
74016,01708,54807,01838,50965,36294,35304,24437,96112,0973,0973,9489,2140,0,8039,6898,8721,4910,0,0,116,614,662,11,81,60,14,33845,93415,61517,07983,67376,70519,47662,39947,28636,1462,1462,9506,4134,0,9374,5661,0008,1931,0,0,319,580,399,63,29,52,82,39,79,51,24,16,10,47,29,97,14,14,79,46,0,27,52,70,73,0,0,00,37,77,60,85,75,69
33845,93415,61517,07983,67376,70519,47662,39947,28636,1462,1462,9506,4134,0,9374,5661,0008,1931,0,0,319,580,399,63,29,52,82,23521,90510,81950,76885,76703,53214,50903,44960,01753,7113,7113,3377,3723,0,5185,9294,8804,2234,0,0,390,321,757,48,84,29,94,20,51,54,76,35,47,10,41,99,56,56,74,69,0,13,80,71,43,0,0,81,40,77,70,35,00,43
23521,90510,81950,76885,76703,53214,50903,44960,01753,7113,7113,3377,3723,0,5185,9294,8804,2234,0,0,390,321,757,48,84,29,94,80139,22279,36051,79224,72616,34010,36947,18729,48497,9914,9914,2779,6046,0,4127,7052,0770,3073,0,0,800,737,977,60,85,75,69,37,43,14,10,90,15,34,33,61,64,64,21,87,0,63,45,23,24,0,0,29,09,59,78,63,80,37
80139,22279,36051,79224,72616,34010,36947,18729,48497,9914,9914,2779,6046,0,4127,7052,0770,3073,0,0,800,737,977,60,85,75,69,70220,39251,00154,98476,68335,95547,56810,11141,61899,3356,3356,6174,4769,0,3913,0280,3471,2143,0,0,981,340,977,70,35,00,43,84,38,49,93,37,64,66,37,69,07,07,01,94,0,48,05,53,92,0,0,45,97,75,89,73,67,57
70220,39251,00154,98476,68335,95547,56810,11141,61899,3356,3356,6174,4769,0,3913,0280,3471,2143,0,0,981,340,977,70,35,00,43,35837,35643,65514,05010,24690,83715,62334,32033,89861,7064,7064,2321,3987,0,6263,9145,8423,5724,0,0,729,309,359,78,63,80,37,33,80,90,14,43,03,92,95,59,24,24,09,91,0,80,03,79,39,0,0,24,96,21,71,56,66,67
35837,35643,65514,05010,24690,83715,62334,32033,89861,7064,7064,2321,3987,0,6263,9145,8423,5724,0,0,729,309,359,78,63,80,37,04984,06238,01249,09893,99937,90164,66866,97437,17169,3707,3707,1001,1394,0,2348,2705,3753,6592,0,0,945,097,675,89,73,67,57,48,97,49,34,50,58,41,89,78,58,58,26,13,0,31,45,76,92,0,0,71,16,34,12,26,67,84
04984,06238,01249,09893,99937,90164,66866,97437,17169,3707,3707,1001,1394,0,2348,2705,3753,6592,0,0,945,097,675,89,73,67,57,36533,71480,23090,21414,75243,69703,57292,32595,08759,9824,9824,5409,3691,0,1280,1803,5179,9539,0,0,224,996,821,71,56,66,67,33,20,20,68,54,78,83,25,00,29,29,98,06,0,15,28,00,48,0,0,37,19,30,85,75,49,71
36533,71480,23090,21414,75243,69703,57292,32595,08759,9824,9824,5409,3691,0,1280,1803,5179,9539,0,0,224,996,821,71,56,66,67,26548,65897,24949,91834,10650,87058,28941,92489,70878,6158,6158,0626,6613,0,6731,2445,9576,3792,0,0,771,516,434,12,26,67,84,87,98,27,00,26,23,74,01,47,24,24,89,06,0,36,42,60,83,0,0,54,42,91,48,36,19,50
26548,65897,24949,91834,10650,87058,28941,92489,70878,6158,6158,0626,6613,0,6731,2445,9576,3792,0,0,771,516,434,12,26,67,84,60333,56620,55020,93368,77254,83478,59783,77025,81700,1929,1929,3998,3106,0,1815,6028,7700,5048,0,0,837,119,530,85,75,49,71,20,15,59,40,73,60,10,04,84,28,28,31,94,0,57,70,38,52,0,0,29,49,42,31,18,46,57
60333,56620,55020,93368,77254,83478,59783,77025,81700,1929,1929,3998,3106,0,1815,6028,7700,5048,0,0,837,119,530,85,75,49,71,17887,81998,44827,33000,18926,80423,34474,09901,57547,5824,5824,1989,9606,0,7736,9042,5060,7683,0,0,354,942,291,48,36,19,50,33,18,28,76,54,32,03,85,73,74,74,95,07,0,13,77,23,85,0,0,63,80,62,84,90,69,07
17887,81998,44827,33000,18926,80423,34474,09901,57547,5824,5824,1989,9606,0,7736,9042,5060,7683,0,0,354,942,291,48,36,19,50,80920,77115,04759,94440,05473,32660,63710,17204,49184,6128,6128,0131,7894,0,1757,6770,1138,4252,0,0,029,649,242,31,18,46,57,02,61,86,90,43,91,35,20,97,56,56,83,77,0,21,08,31,79,0,0,07,55,00,04,25,59,90
80920,77115,04759,94440,05473,32660,63710,17204,49184,6128,6128,0131,7894,0,1757,6770,1138,4252,0,0,029,649,242,31,18,46,57,47133,81918,56728,25576,41954,77532,94903,23485,73273,5774,5774,4295,4307,0,2513,7377,8623,6585,0,0,663,480,962,84,90,69,07,37,52,84,24,16,09,67,72,25,52,52,72,50,0,24,14,20,00,0,0,49,36,71,84,65,31,83
47133,81918,56728,25576,41954,77532,94903,23485,73273,5774,5774,4295,4307,0,2513,7377,8623,6585,0,0,663,480,962,84,90,69,07,25702,02061,20386,79490,51643,67491,86135,44220,19397,6256,6256,7983,0977,0,9221,0908,4631,1479,0,0,607,055,900,04,25,59,90,73,34,11,99,39,07,73,36,05,60,60,83,33,0,14,94,65,23,0,0,48,39,81,50,41,93,48
25702,02061,20386,79490,51643,67491,86135,44220,19397,6256,6256,7983,0977,0,9221,0908,4631,1479,0,0,607,055,900,04,25,59,90,61937,57852,69884,84424,46016,77809,90667,70472,18225,2052,2052,3472,0950,0,1824,9714,0920,9700,0,0,149,236,971,84,65,31,83,79,61,70,84,46,58,89,21,69,96,96,11,44,0,15,77,46,49,0,0,51,56,77,63,51,45,37
61937,57852,69884,84424,46016,77809,90667,70472,18225,2052,2052,3472,0950,0,1824,9714,0920,9700,0,0,149,236,971,84,65,31,83,27773,92034,07611,10799,18039,17407,81473,61036,22905,2960,2960,4283,8533,0,8814,6094,5565,1023,0,0,948,339,681,50,41,93,48,77,19,17,36,35,99,57,78,81,02,02,48,13,0,70,78,74,81,0,0,85,99,29,14,89,45,41
27773,92034,07611,10799,18039,17407,81473,61036,22905,2960,2960,4283,8533,0,8814,6094,5565,1023,0,0,948,339,681,50,41,93,48,18679,37661,64970,19984,34246,12258,56489,83721,27069,4596,4596,0811,8944,0,5415,1477,1646,3149,0,0,851,656,677,63,51,45,37,92,99,58,31,60,63,35,22,28,38,38,51,38,0,12,05,04,76,0,0,88,31,00,81,08,12,11
18679,37661,64970,19984,34246,12258,56489,83721,27069,4596,4596,0811,8944,0,5415,1477,1646,3149,0,0,851,656,677,63,51,45,37,84477,68319,58217,92236,04835,92499,42557,78378,12081,0802,0802,7448,9913,0,0770,1578,4174,7581,0,0,185,499,329,14,89,45,41,98,80,86,02,21,77,90,45,92,61,61,05,87,0,39,77,90,00,0,0,21,29,80,63,38,60,70
84477,68319,58217,92236,04835,92499,42557,78378,12081,0802,0802,7448,9913,0,0770,1578,4174,7581,0,0,185,499,329,14,89,45,41,34192,69799,18358,87031,32560,58563,19035,45322,61128,9438,9438,9851,5738,0,7712,5305,0604,8976,0,0,788,131,700,81,08,12,11,73,34,03,07,79,41,48,39,09,55,55,46,13,0,56,12,98,06,0,0,01,72,46,39,71,02,62
34192,69799,18358,87031,32560,58563,19035,45322,61128,9438,9438,9851,5738,0,7712,5305,0604,8976,0,0,788,131,700,81,08,12,11,20998,81680,99686,69402,62621,02577,43990,01045,74792,4561,4561,1205,0187,0,3139,8777,5690,1600,0,0,221,929,380,63,38,60,70,23,88,19,68,09,19,85,86,61,31,31,76,13,0,92,15,14,72,0,0,14,76,66,28,85,05,65
20998,81680,99686,69402,62621,02577,43990,01045,74792,4561,4561,1205,0187,0,3139,8777,5690,1600,0,0,221,929,380,63,38,60,70,67373,08134,10603,47107,48979,45541,81548,74439,57709,8755,8755,4246,1113,0,6956,9412,7198,9306,0,0,901,472,246,39,71,02,62,72,47,91,17,03,54,56,10,00,38,38,95,58,0,65,51,09,92,0,0,15,23,72,25,46,04,71
67373,08134,10603,47107,48979,45541,81548,74439,57709,8755,8755,4246,1113,0,6956,9412,7198,9306,0,0,901,472,246,39,71,02,62,44323,12688,48219,27868,74909,12819,54285,76186,26961,5231,5231,3076,9613,0,7592,5715,3114,1872,0,0,414,476,966,28,85,05,65,46,76,18,86,58,07,79,22,42,31,31,60,02,0,27,16,11,90,0,0,45,35,78,33,76,09,10
44323,12688,48219,27868,74909,12819,54285,76186,26961,5231,5231,3076,9613,0,7592,5715,3114,1872,0,0,414,476,966,28,85,05,65,54072,68047,04791,70517,53103,35854,73056,24310,98600,9238,9238,7695,9258,0,9165,1451,9409,7092,0,0,015,823,272,25,46,04,71,19,77,03,18,05,56,47,23,53,00,00,13,16,0,26,68,75,99,0,0,81,12,74,78,99,08,58
54072,68047,04791,70517,53103,35854,73056,24310,98600,9238,9238,7695,9258,0,9165,1451,9409,7092,0,0,015,823,272,25,46,04,71,51046,25976,80918,14186,02458,04807,95379,38322,70642,4531,4531,7360,5202,0,1627,4616,4911,3090,0,0,445,635,278,33,76,09,10,30,14,20,05,56,50,37,34,35,50,50,42,50,0,49,12,76,65,0,0,36,48,00,61,02,79,16
51046,25976,80918,14186,02458,04807,95379,38322,70642,4531,4531,7360,5202,0,1627,4616,4911,3090,0,0,445,635,278,33,76,09,10,96919,64477,44203,98718,33905,33856,30847,50923,45653,2200,2200,4113,7616,0,6626,5868,9075,5299,0,0,881,712,674,78,99,08,58,15,73,64,16,03,89,60,77,22,58,58,91,78,0,32,31,83,81,0,0,21,49,08,57,31,42,79
96919,64477,44203,98718,33905,33856,30847,50923,45653,2200,2200,4113,7616,0,6626,5868,9075,5299,0,0,881,712,674,78,99,08,58,35230,19314,26720,52305,92156,75550,22037,62334,18635,1750,1750,7242,9950,0,7149,0412,8076,2865,0,0,136,848,400,61,02,79,16,78,04,69,94,58,55,75,96,72,29,29,82,60,0,18,98,79,29,0,0,86,09,50,37,71,09,50
35230,19314,26720,52305,92156,75550,22037,62334,18635,1750,1750,7242,9950,0,7149,0412,8076,2865,0,0,136,848,400,61,02,79,16,06915,52273,55164,27716,69003,95089,37260,42577,29222,0358,0358,8191,9478,0,9832,7831,8583,4881,0,0,221,149,708,57,31,42,79,95,51,74,02,44,39,54,29,96,99,99,46,19,0,96,49,02,85,0,0,15,48,53,52,42,50,66
06915,52273,55164,27716,69003,95089,37260,42577,29222,0358,0358,8191,9478,0,9832,7831,8583,4881,0,0,221,149,708,57,31,42,79,41778,13604,55169,55094,21158,35255,44775,08796,34972,8929,8929,8682,7660,0,4918,3798,2279,8629,0,0,486,909,550,37,71,09,50,06,90,91,81,76,06,52,42,43,33,33,12,42,0,02,47,77,01,0,0,73,63,37,19,70,12,84
41778,13604,55169,55094,21158,35255,44775,08796,34972,8929,8929,8682,7660,0,4918,3798,2279,8629,0,0,486,909,550,37,71,09,50,58595,95351,94774,31602,43244,31539,63954,58629,80796,2999,2999,0046,4619,0,0996,9449,6402,8585,0,0,415,448,853,52,42,50,66,58,19,65,37,53,81,96,43,97,53,53,45,53,0,78,59,87,95,0,0,33,49,95,88,19,73,84
58595,95351,94774,31602,43244,31539,63954,58629,80796,2999,2999,0046,4619,0,0996,9449,6402,8585,0,0,415,448,853,52,42,50,66,16206,02590,45791,42781,63876,79806,91552,94242,39043,8233,8233,5812,8542,0,2802,5347,5877,3801,0,0,673,263,737,19,70,12,84,78,06,14,58,12,76,30,25,87,74,74,55,40,0,92,04,36,99,0,0,19,81,58,18,67,65,20
16206,02590,45791,42781,63876,79806,91552,94242,39043,8233,8233,5812,8542,0,2802,5347,5877,3801,0,0,673,263,737,19,70,12,84,45658,33819,02565,50537,14953,36781,05396,36943,34597,1453,1453,1845,9053,0,5978,3759,5187,1195,0,0,933,749,795,88,19,73,84,86,31,17,24,59,13,80,48,89,11,11,50,02,0,60,66,02,32,0,0,33,99,69,13,77,62,68
45658,33819,02565,50537,14953,36781,05396,36943,34597,1453,1453,1845,9053,0,5978,3759,5187,1195,0,0,933,749,795,88,19,73,84,26478,23706,47414,82358,15512,81576,66430,14225,06387,4574,4574,7655,5540,0,0892,5604,1136,9799,0,0,719,481,158,18,67,65,20,06,02,02,32,65,58,27,94,57,99,99,13,61,0,38,15,89,76,0,0,86,67,54,11,95,02,14
26478,23706,47414,82358,15512,81576,66430,14225,06387,4574,4574,7655,5540,0,0892,5604,1136,9799,0,0,719,481,158,18,67,65,20,31686,17831,84117,63724,85259,51613,44780,28548,51589,0211,0211,5450,9202,0,4160,5966,2502,7832,0,0,733,599,769,13,77,62,68,79,66,72,32,20,75,66,17,30,56,56,50,27,0,09,48,94,83,0,0,38,69,31,15,75,73,53
31686,17831,84117,63724,85259,51613,44780,28548,51589,0211,0211,5450,9202,0,4160,5966,2502,7832,0,0,733,599,769,13,77,62,68,34906,16402,34902,87232,47665,91358,22427,41194,97457,6599,6599,7813,5761,0,1638,3815,6489,4476,0,0,486,067,054,11,95,02,14,00,31,52,79,95,99,55,64,85,90,90,56,66,0,72,74,87,31,0,0,70,41,28,86,16,33,08
34906,16402,34902,87232,47665,91358,22427,41194,97457,6599,6599,7813,5761,0,1638,3815,6489,4476,0,0,486,067,054,11,95,02,14,37479,17066,58972,65532,75120,98575,63166,04717,03930,6556,6556,1850,6427,0,6809,7048,0694,7383,0,0,738,769,431,15,75,73,53,69,14,00,80,14,29,99,84,08,33,33,78,69,0,30,19,17,26,0,0,12,52,52,49,62,71,23
37479,17066,58972,65532,75120,98575,63166,04717,03930,6556,6556,1850,6427,0,6809,7048,0694,7383,0,0,738,769,431,15,75,73,53,64900,96531,25352,90879,34995,19799,11855,15764,03185,7990,7990,4056,9166,0,7072,1974,7787,8431,0,0,970,041,328,86,16,33,08,73,85,04,21,66,97,74,32,75,59,59,68,78,0,46,22,31,40,0,0,68,60,94,83,94,92,75
64900,96531,25352,90879,34995,19799,11855,15764,03185,7990,7990,4056,9166,0,7072,1974,7787,8431,0,0,970,041,328,86,16,33,08,10269,23314,22200,98780,29014,36629,79199,96984,72608,6833,6833,6678,6969,0,7930,7819,6617,3226,0,0,612,752,052,49,62,71,23,22,19,30,36,02,82,51,00,75,87,87,66,57,0,45,09,58,96,0,0,63,83,35,58,82,31,47
10269,23314,22200,98780,29014,36629,79199,96984,72608,6833,6833,6678,6969,0,7930,7819,6617,3226,0,0,612,752,052,49,62,71,23,14173,87385,94904,35421,68266,42897,33074,86532,18875,9359,9359,9768,3578,0,7346,5422,8131,9540,0,0,968,160,994,83,94,92,75,17,53,81,48,81,64,20,79,41,29,29,02,55,0,14,02,03,21,0,0,86,00,40,01,68,93,99
14173,87385,94904,35421,68266,42897,33074,86532,18875,9359,9359,9768,3578,0,7346,5422,8131,9540,0,0,968,160,994,83,94,92,75,32522,78719,96830,85636,86002,22982,55551,71100,67175,3687,3687,2766,6757,0,9045,1009,6158,2796,0,0,263,683,035,58,82,31,47,01,84,22,82,90,70,12,84,41,71,71,58,68,0,42,81,05,73,0,0,83,05,23,71,41,52,87
32522,78719,96830,85636,86002,22982,55551,71100,67175,3687,3687,2766,6757,0,9045,1009,6158,2796,0,0,263,683,035,58,82,31,47,33617,42653,36381,07448,74281,65764,94820,37879,77541,0729,0729,5402,7955,0,3514,4702,7203,2321,0,0,486,200,640,01,68,93,99,16,82,54,35,83,90,57,25,31,56,56,54,20,0,85,93,98,33,0,0,67,60,18,04,05,68,22
33617,42653,36381,07448,74281,65764,94820,37879,77541,0729,0729,5402,7955,0,3514,4702,7203,2321,0,0,486,200,640,01,68,93,99,87401,79884,44022,76482,41490,48370,71212,91984,96241,1771,1771,8158,1368,0,4042,8781,4405,5773,0,0,683,205,623,71,41,52,87,13,68,96,84,38,56,08,96,44,01,01,84,42,0,79,64,17,53,0,0,23,13,71,94,60,84,74
87401,79884,44022,76482,41490,48370,71212,91984,96241,1771,1771,8158,1368,0,4042,8781,4405,5773,0,0,683,205,623,71,41,52,87,25716,17982,70354,88335,61483,47990,45457,71025,13131,1256,1256,0454,4220,0,8985,6593,2498,7833,0,0,167,060,518,04,05,68,22,58,13,11,62,00,32,02,56,64,68,68,18,54,0,97,07,21,94,0,0,23,85,57,38,33,90,74
25716,17982,70354,88335,61483,47990,45457,71025,13131,1256,1256,0454,4220,0,8985,6593,2498,7833,0,0,167,060,518,04,05,68,22,68113,02368,82196,20184,30338,06356,62108,50896,89744,2601,2601,3384,5442,0,5879,0464,0917,3353,0,0,023,613,771,94,60,84,74,76,47,59,94,97,27,87,64,76,45,45,85,06,0,69,56,77,12,0,0,31,98,86,06,85,66,86
68113,02368,82196,20184,30338,06356,62108,50896,89744,2601,2601,3384,5442,0,5879,0464,0917,3353,0,0,023,613,771,94,60,84,74,94558,99013,56411,55962,36100,77432,69202,56956,24564,1768,1768,3618,4454,0,7797,6807,7821,0194,0,0,923,285,157,38,33,90,74,35,95,54,05,42,28,36,07,21,56,56,33,52,0,80,77,78,22,0,0,16,57,13,36,67,69,99
94558,99013,56411,55962,36100,77432,69202,56956,24564,1768,1768,3618,4454,0,7797,6807,7821,0194,0,0,923,285,157,38,33,90,74,48476,06947,76359,82494,35697,72027,45687,65464,48676,3145,3145,3685,3106,0,5069,9556,1677,5512,0,0,531,498,386,06,85,66,86,16,67,48,39,35,76,50,00,52,43,43,71,44,0,72,17,73,57,0,0,87,33,67,28,55,08,70
48476,06947,76359,82494,35697,72027,45687,65464,48676,3145,3145,3685,3106,0,5069,9556,1677,5512,0,0,531,498,386,06,85,66,86,68735,80195,90754,21105,49942,82628,02936,48807,53821,9356,9356,0733,8452,0,5580,2977,0778,4322,0,0,116,157,213,36,67,69,99,86,47,81,94,28,36,56,16,58,37,37,85,51,0,76,08,69,26,0,0,45,94,31,46,97,80,23
68735,80195,90754,21105,49942,82628,02936,48807,53821,9356,9356,0733,8452,0,5580,2977,0778,4322,0,0,116,157,213,36,67,69,99,51816,08267,11648,44939,47535,26976,29350,86600,00052,6843,6843,3471,6044,0,9072,9617,5673,2557,0,0,887,433,167,28,55,08,70,34,88,38,43,62,25,49,83,83,75,75,15,75,0,91,48,06,37,0,0,41,82,70,21,01,64,98
51816,08267,11648,44939,47535,26976,29350,86600,00052,6843,6843,3471,6044,0,9072,9617,5673,2557,0,0,887,433,167,28,55,08,70,72286,94947,24781,27694,81728,41736,26356,69816,50358,2337,2337,6585,4951,0,0576,9808,0169,3526,0,0,345,594,131,46,97,80,23,19,79,53,25,68,69,43,13,60,35,35,06,94,0,70,30,15,44,0,0,23,18,52,02,07,83,67
72286,94947,24781,27694,81728,41736,26356,69816,50358,2337,2337,6585,4951,0,0576,9808,0169,3526,0,0,345,594,131,46,97,80,23,71934,77388,02138,69543,00862,47325,71049,96383,73383,7275,7275,7815,7575,0,6091,4248,2206,7637,0,0,741,682,270,21,01,64,98,13,40,44,91,56,24,98,81,57,73,73,86,21,0,28,16,55,80,0,0,99,63,34,68,96,42,17
71934,77388,02138,69543,00862,47325,71049,96383,73383,7275,7275,7815,7575,0,6091,4248,2206,7637,0,0,741,682,270,21,01,64,98,42319,30779,07853,83625,72668,30769,99943,13013,00160,1235,1235,2806,0994,0,2470,8130,3715,7044,0,0,923,418,352,02,07,83,67,28,38,24,48,98,96,80,80,41,39,39,33,34,0,07,08,37,43,0,0,33,15,76,09,80,72,86
42319,30779,07853,83625,72668,30769,99943,13013,00160,1235,1235,2806,0994,0,2470,8130,3715,7044,0,0,923,418,352,02,07,83,67,10713,82040,13744,33591,20356,86924,06098,76181,35557,1073,1073,7086,2921,0,6928,1216,5055,4580,0,0,299,563,634,68,96,42,17,13,93,58,13,80,59,12,56,66,02,02,42,77,0,99,92,23,68,0,0,03,73,44,80,74,14,17
10713,82040,13744,33591,20356,86924,06098,76181,35557,1073,1073,7086,2921,0,6928,1216,5055,4580,0,0,299,563,634,68,96,42,17,85828,49638,35524,20348,78598,15896,72080,23480,24241,6239,6239,7733,1934,0,0707,4008,8137,0043,0,0,533,715,876,09,80,72,86,79,87,98,24,50,78,59,17,76,57,57,07,04,0,98,86,62,81,0,0,21,07,72,61,53,42,70
85828,49638,35524,20348,78598,15896,72080,23480,24241,6239,6239,7733,1934,0,0707,4008,8137,0043,0,0,533,715,876,09,80,72,86,72413,10793,61958,36013,88180,17159,19812,31656,33166,4002,4002,1742,3677,0,2299,1892,6823,0268,0,0,303,573,844,80,74,14,17,37,42,82,04,19,55,27,30,63,72,72,15,16,0,30,17,19,30,0,0,62,09,90,50,57,20,60
72413,10793,61958,36013,88180,17159,19812,31656,33166,4002,4002,1742,3677,0,2299,1892,6823,0268,0,0,303,573,844,80,74,14,17,01779,97387,00498,26324,99150,30278,53859,26317,43276,9957,9957,5707,9504,0,5898,8586,0362,4081,0,0,921,707,672,61,53,42,70,30,26,32,43,42,82,02,05,29,57,57,12,92,0,36,80,21,50,0,0,08,35,98,65,64,47,67
01779,97387,00498,26324,99150,30278,53859,26317,43276,9957,9957,5707,9504,0,5898,8586,0362,4081,0,0,921,707,672,61,53,42,70,42037,41442,13582,09204,74119,76655,53727,15430,92763,4872,4872,8415,7416,0,8630,4517,9019,5330,0,0,462,309,790,50,57,20,60,04,40,75,04,41,68,08,82,25,03,03,24,68,0,50,29,55,14,0,0,27,10,07,37,00,30,07
42037,41442,13582,09204,74119,76655,53727,15430,92763,4872,4872,8415,7416,0,8630,4517,9019,5330,0,0,462,309,790,50,57,20,60,36530,93026,81132,01843,67842,21082,59702,66805,00629,5757,5757,3812,5092,0,4536,8980,6821,9050,0,0,508,035,998,65,64,47,67,46,25,61,24,30,80,11,99,63,63,63,61,09,0,59,52,63,19,0,0,29,86,74,39,94,46,24
36530,93026,81132,01843,67842,21082,59702,66805,00629,5757,5757,3812,5092,0,4536,8980,6821,9050,0,0,508,035,998,65,64,47,67,91904,63540,45475,40004,52841,40468,95408,33382,83825,8003,8003,8424,7468,0,9350,2829,7655,3114,0,0,427,410,707,37,00,30,07,47,55,42,15,69,82,93,45,12,06,06,81,47,0,58,25,34,32,0,0,38,84,47,35,70,48,78
91904,63540,45475,40004,52841,40468,95408,33382,83825,8003,8003,8424,7468,0,9350,2829,7655,3114,0,0,427,410,707,37,00,30,07,81546,36225,32761,67824,02030,87580,47611,43099,22863,1563,1563,3861,8209,0,8159,2552,6763,7619,0,0,129,786,874,39,94,46,24,27,10,42,62,16,24,77,63,01,53,53,88,19,0,64,28,57,27,0,0,47,99,32,18,19,88,13
81546,36225,32761,67824,02030,87580,47611,43099,22863,1563,1563,3861,8209,0,8159,2552,6763,7619,0,0,129,786,874,39,94,46,24,03547,44355,37842,05915,65769,65982,72693,23945,29612,6006,6006,6181,4047,0,9158,1025,0234,4532,0,0,038,484,447,35,70,48,78,39,09,44,80,61,86,62,58,96,21,21,28,42,0,75,80,75,02,0,0,12,91,22,51,46,84,83
03547,44355,37842,05915,65769,65982,72693,23945,29612,6006,6006,6181,4047,0,9158,1025,0234,4532,0,0,038,484,447,35,70,48,78,82127,86810,32542,06262,95716,43924,14777,00563,65901,6853,6853,6488,8619,0,4764,1928,6257,1627,0,0,747,399,832,18,19,88,13,20,09,02,63,26,78,27,92,47,88,88,98,62,0,13,38,21,50,0,0,29,46,34,92,18,19,79
82127,86810,32542,06262,95716,43924,14777,00563,65901,6853,6853,6488,8619,0,4764,1928,6257,1627,0,0,747,399,832,18,19,88,13,22739,90509,95144,97480,07361,11586,83462,82158,61996,3821,3821,7128,0642,0,0575,6680,1175,1702,0,0,212,491,922,51,46,84,83,48,17,25,44,46,96,86,65,33,66,66,00,82,0,47,71,16,94,0,0,27,29,40,72,42,08,45
22739,90509,95144,97480,07361,11586,83462,82158,61996,3821,3821,7128,0642,0,0575,6680,1175,1702,0,0,212,491,922,51,46,84,83,08920,56109,58502,04263,61026,35578,62027,47492,78347,4988,4988,6298,4262,0,9513,2538,5021,6250,0,0,229,446,734,92,18,19,79,78,31,49,23,10,74,33,07,88,92,92,32,94,0,14,20,55,61,0,0,01,60,30,36,12,28,21
08920,56109,58502,04263,61026,35578,62027,47492,78347,4988,4988,6298,4262,0,9513,2538,5021,6250,0,0,229,446,734,92,18,19,79,57348,41017,99525,89044,07546,74796,40286,51065,87733,2466,2466,4900,1082,0,2747,9671,2216,3794,0,0,127,029,140,72,42,08,45,79,29,08,34,27,86,38,42,77,49,49,27,25,0,50,61,51,95,0,0,09,51,69,84,37,21,04
57348,41017,99525,89044,07546,74796,40286,51065,87733,2466,2466,4900,1082,0,2747,9671,2216,3794,0,0,127,029,140,72,42,08,45,24978,16231,60349,70123,58410,22974,17433,77607,39588,3892,3892,8932,1794,0,7014,0820,6355,4161,0,0,901,860,330,36,12,28,21,87,83,34,65,25,75,27,55,83,05,05,10,10,0,32,93,66,80,0,0,58,87,13,13,44,59,50
24978,16231,60349,70123,58410,22974,17433,77607,39588,3892,3892,8932,1794,0,7014,0820,6355,4161,0,0,901,860,330,36,12,28,21,22179,05229,74208,04234,37227,53486,05438,66242,40077,4249,4249,2727,9725,0,3050,8061,0651,3295,0,0,709,851,869,84,37,21,04,86,31,12,96,50,15,50,18,49,22,22,94,25,0,87,59,78,36,0,0,69,27,25,93,88,82,28
22179,05229,74208,04234,37227,53486,05438,66242,40077,4249,4249,2727,9725,0,3050,8061,0651,3295,0,0,709,851,869,84,37,21,04,01487,99383,68534,04965,76425,03175,65027,89455,51183,0005,0005,4110,7610,0,7932,7893,7266,5080,0,0,358,887,113,13,44,59,50,02,84,60,55,17,55,31,80,64,97,97,37,56,0,56,48,10,48,0,0,20,15,36,23,47,57,16
01487,99383,68534,04965,76425,03175,65027,89455,51183,0005,0005,4110,7610,0,7932,7893,7266,5080,0,0,358,887,113,13,44,59,50,74486,17831,16812,82496,34250,23715,09950,31318,75549,6922,6922,5394,5225,0,7787,4659,9878,2236,0,0,169,727,225,93,88,82,28,36,83,01,47,70,03,81,52,17,63,63,76,05,0,60,86,16,12,0,0,79,01,47,90,67,79,47
74486,17831,16812,82496,34250,23715,09950,31318,75549,6922,6922,5394,5225,0,7787,4659,9878,2236,0,0,169,727,225,93,88,82,28,63002,89584,00360,39055,59417,81555,46131,50080,74664,9397,9397,5237,8156,0,4156,8048,4510,8148,0,0,320,815,436,23,47,57,16,31,42,24,87,08,41,70,13,00,29,29,83,46,0,70,89,20,28,0,0,38,95,86,53,92,31,75
63002,89584,00360,39055,59417,81555,46131,50080,74664,9397,9397,5237,8156,0,4156,8048,4510,8148,0,0,320,815,436,23,47,57,16,60936,14883,64801,20347,01970,81403,70281,63352,32517,9363,9363,3476,8805,0,9060,8886,1016,1212,0,0,879,201,347,90,67,79,47,85,93,00,05,50,55,34,40,47,44,44,21,97,0,30,83,15,47,0,0,88,56,67,11,60,49,82
